No	lscores	gscores
99	38.2799	4.7553
100	164.2044	20.3981
101	0.0000	0.0000
102	0.0000	0.0000
103	0.0000	0.0000
104	175.6757	21.8231
105	91.1414	11.3219
106	0.0000	0.0000
107	0.0000	0.0000
108	0.0000	0.0000
109	0.0000	0.0000
110	90.0002	11.1802
111	418.1875	51.9488
112	39.0525	4.8512
113	0.0000	0.0000
114	62.3183	7.7414
115	0.0000	0.0000
116	75.5630	9.3867
117	35.4433	4.4029
118	0.0000	0.0000
119	0.0000	0.0000
120	-1.0000	-100.0000
121	0.0000	0.0000
122	0.0000	0.0000
123	57.5629	7.1507
124	0.0000	0.0000
125	0.0000	0.0000
126	0.0000	0.0000
127	0.0000	0.0000
128	25.4168	3.1574
129	27.6845	3.4391
130	30.4385	3.7812
131	0.0000	0.0000
132	60.7662	7.5486
133	-1.0000	-100.0000
134	69.5001	8.6336
135	66.4600	8.2559
136	62.1092	7.7154
137	103.5452	12.8628
138	0.0000	0.0000
139	0.0000	0.0000
140	60.8161	7.5548
141	31.5624	3.9208
142	0.0000	0.0000
143	0.0000	0.0000
144	94.5829	11.7494
145	461.7598	57.3615
146	12.1689	1.5117
147	0.0000	0.0000
148	18.7810	2.3330
149	61.4632	7.6352
150	0.0000	0.0000
151	0.0000	0.0000
152	132.8359	16.5014
153	0.0000	0.0000
154	0.0000	0.0000
155	0.0000	0.0000
156	0.0000	0.0000
157	71.3113	8.8585
158	0.0000	0.0000
159	63.3207	7.8659
160	63.2065	7.8517
161	0.0000	0.0000
162	65.0390	8.0794
163	0.0000	0.0000
164	34.6827	4.3084
165	0.0000	0.0000
166	38.5889	4.7937
167	0.0000	0.0000
168	11.4878	1.4271
169	73.7301	9.1590
170	0.0000	0.0000
171	0.0000	0.0000
172	0.0000	0.0000
173	53.6263	6.6616
174	0.0000	0.0000
175	0.0000	0.0000
176	67.3287	8.3638
177	0.2440	0.0303
178	78.0952	9.7013
179	74.3257	9.2330
180	0.0000	0.0000
181	86.9280	10.7985
182	0.0000	0.0000
183	57.8048	7.1807
184	0.0000	0.0000
185	-1.0000	-100.0000
186	62.9465	7.8194
187	9.7490	1.2111
188	0.0000	0.0000
189	45.3883	5.6383
190	10.8761	1.3511
191	47.7080	5.9265
192	23.9046	2.9695
193	0.0000	0.0000
194	14.9789	1.8607
195	0.0000	0.0000
196	69.5667	8.6418
197	41.1969	5.1176
198	0.0000	0.0000
199	54.4759	6.7672
200	55.1154	6.8466
201	-1.0000	-100.0000
202	55.9173	6.9463
203	125.5271	15.5934
204	0.0000	0.0000
205	52.2897	6.4956
206	0.0000	0.0000
207	70.1544	8.7148
208	79.9720	9.9344
209	137.7010	17.1057
210	0.0000	0.0000
211	75.7798	9.4136
212	87.5766	10.8791
213	0.0000	0.0000
214	31.9445	3.9683
215	0.0000	0.0000
216	17.9194	2.2260
217	0.0000	0.0000
218	67.3324	8.3643
219	79.5755	9.8852
220	14.5606	1.8088
221	46.3646	5.7596
222	0.0000	0.0000
223	0.0000	0.0000
224	31.2474	3.8817
225	49.3286	6.1278
226	34.5925	4.2972
227	0.0000	0.0000
228	0.0000	0.0000
229	43.6742	5.4254
230	69.2466	8.6021
231	63.1555	7.8454
232	0.0000	0.0000
233	35.2115	4.3741
234	0.0000	0.0000
235	0.0000	0.0000
236	92.0532	11.4352
237	140.4969	17.4530
238	74.8780	9.3016
239	213.2363	26.4890
240	91.2235	11.3321
241	58.6141	7.2813
242	0.0000	0.0000
243	73.2006	9.0932
244	0.0000	0.0000
245	0.0000	0.0000
246	0.0000	0.0000
247	0.0000	0.0000
248	0.0000	0.0000
249	0.0000	0.0000
250	62.8445	7.8068
251	49.6325	6.1655
252	27.6834	3.4389
253	166.6865	20.7064
254	28.6609	3.5604
255	39.9385	4.9613
256	0.0000	0.0000
257	11.5148	1.4304
258	77.1604	9.5851
259	0.0000	0.0000
260	63.8604	7.9330
261	63.8865	7.9362
262	42.2239	5.2452
263	0.0000	0.0000
264	54.5359	6.7746
265	14.6191	1.8160
266	41.4060	5.1436
267	0.0000	0.0000
268	0.0000	0.0000
269	0.0000	0.0000
270	0.0000	0.0000
271	0.0000	0.0000
272	0.0000	0.0000
273	2.5598	0.3180
274	104.5004	12.9814
275	0.0000	0.0000
276	13.3838	1.6626
277	43.1520	5.3605
278	0.0000	0.0000
279	0.0000	0.0000
280	94.4987	11.7390
281	57.9871	7.2034
282	0.0000	0.0000
283	58.2375	7.2345
284	100.9105	12.5355
285	23.7753	2.9534
286	121.3914	15.0797
287	0.0000	0.0000
288	101.8091	12.6471
289	0.0000	0.0000
290	65.8048	8.1745
291	0.0000	0.0000
292	52.3259	6.5001
293	36.4781	4.5314
294	0.0000	0.0000
295	6.4972	0.8071
296	0.0000	0.0000
297	86.6095	10.7589
298	0.0000	0.0000
299	0.0000	0.0000
300	0.0000	0.0000
301	14.1312	1.7554
302	83.0508	10.3169
303	0.0000	0.0000
304	40.9575	5.0879
305	0.0000	0.0000
306	31.9450	3.9683
307	32.8803	4.0845
308	0.0000	0.0000
309	32.5770	4.0468
310	51.1772	6.3574
311	28.0604	3.4858
312	0.0000	0.0000
313	71.2059	8.8454
314	131.6464	16.3536
315	0.0000	0.0000
316	61.2930	7.6140
317	71.6394	8.8993
318	65.7868	8.1723
319	23.5259	2.9225
320	58.6719	7.2884
321	67.1379	8.3401
322	50.2728	6.2451
323	7.2209	0.8970
324	0.0000	0.0000
325	0.0000	0.0000
326	34.9530	4.3420
327	143.5795	17.8360
328	60.9591	7.5726
329	0.0000	0.0000
330	0.0000	0.0000
331	49.6943	6.1732
332	0.0000	0.0000
333	67.9964	8.4468
334	108.8900	13.5267
335	131.1546	16.2925
336	0.0000	0.0000
337	145.8296	18.1155
338	132.2034	16.4228
339	72.4160	8.9958
340	0.0000	0.0000
341	34.2803	4.2584
342	0.0000	0.0000
343	0.0000	0.0000
344	106.9898	13.2907
345	103.7483	12.8880
346	55.8179	6.9339
347	49.3388	6.1290
348	128.4853	15.9609
349	28.8072	3.5785
350	65.4852	8.1348
351	0.0000	0.0000
352	34.3400	4.2658
353	22.4653	2.7907
354	0.0000	0.0000
355	0.0000	0.0000
356	0.0000	0.0000
357	66.1856	8.2218
358	0.0000	0.0000
359	14.6662	1.8219
360	68.7772	8.5437
361	0.0000	0.0000
362	0.0000	0.0000
363	52.1849	6.4826
364	0.0000	0.0000
365	115.0100	14.2870
366	24.5752	3.0528
367	49.8090	6.1875
368	0.0000	0.0000
369	39.0613	4.8523
370	0.0000	0.0000
371	30.2379	3.7563
372	0.0000	0.0000
373	0.0000	0.0000
374	12.7025	1.5780
375	0.0000	0.0000
376	0.0000	0.0000
377	0.0000	0.0000
378	0.0000	0.0000
379	95.6878	11.8867
380	0.0000	0.0000
381	0.0000	0.0000
382	0.0000	0.0000
383	0.0000	0.0000
384	66.8297	8.3018
385	24.9001	3.0932
386	188.5375	23.4208
387	0.0000	0.0000
388	25.4072	3.1562
389	0.0000	0.0000
390	46.3529	5.7581
391	0.0000	0.0000
392	0.0000	0.0000
393	99.4361	12.3523
394	26.9823	3.3518
395	0.0000	0.0000
396	33.5019	4.1617
397	66.5311	8.2647
398	35.8088	4.4483
399	0.0000	0.0000
400	15.7027	1.9506
401	72.9524	9.0624
402	26.3972	3.2792
403	14.8603	1.8460
404	72.0171	8.9462
405	0.0000	0.0000
406	20.1053	2.4976
407	81.1476	10.0804
408	7.9945	0.9931
409	0.0000	0.0000
410	0.0000	0.0000
411	114.8835	14.2712
412	21.7812	2.7057
413	0.0000	0.0000
414	0.0000	0.0000
415	0.0000	0.0000
416	12.5837	1.5632
417	0.0000	0.0000
418	24.3223	3.0214
419	86.5649	10.7534
420	29.2879	3.6382
421	0.0000	0.0000
422	0.0000	0.0000
423	58.7746	7.3012
424	0.0000	0.0000
425	24.8228	3.0836
426	57.5920	7.1543
427	59.4912	7.3902
428	18.0698	2.2447
429	0.0000	0.0000
430	0.0000	0.0000
431	69.2776	8.6059
432	59.2973	7.3661
433	93.3315	11.5940
434	-1.0000	-100.0000
435	32.7846	4.0726
436	54.5808	6.7802
437	140.3332	17.4327
438	63.2488	7.8570
439	48.4346	6.0167
440	0.0000	0.0000
441	0.0000	0.0000
442	0.0000	0.0000
443	146.2166	18.1636
444	30.5082	3.7898
445	43.9841	5.4639
446	44.5836	5.5383
447	57.7515	7.1741
448	0.0000	0.0000
449	12.1922	1.5146
450	40.1780	4.9911
451	0.0000	0.0000
452	0.0000	0.0000
453	2.9449	0.3658
454	34.6078	4.2991
455	129.3486	16.0681
456	53.7975	6.6829
457	0.0000	0.0000
458	0.0000	0.0000
459	58.8902	7.3156
460	0.0000	0.0000
461	52.4749	6.5186
462	0.0000	0.0000
463	4.7593	0.5912
464	96.7783	12.0222
465	0.0000	0.0000
466	0.0000	0.0000
467	70.6456	8.7758
468	0.0000	0.0000
469	0.0000	0.0000
470	28.4645	3.5360
471	0.0000	0.0000
472	35.1960	4.3722
473	0.0000	0.0000
474	81.6166	10.1387
475	8.1991	1.0185
476	0.0000	0.0000
477	0.0000	0.0000
478	0.0000	0.0000
479	17.9781	2.2333
480	73.0981	9.0805
481	14.8657	1.8467
482	43.4316	5.3952
483	56.5900	7.0298
484	0.0000	0.0000
485	43.9705	5.4622
486	41.3594	5.1378
487	0.0000	0.0000
488	0.0000	0.0000
489	0.0000	0.0000
490	69.7226	8.6612
491	35.7166	4.4368
492	0.0000	0.0000
493	41.5428	5.1606
494	27.6688	3.4371
495	46.8318	5.8176
496	58.6954	7.2914
497	0.0000	0.0000
498	0.0000	0.0000
499	-1.0000	-100.0000
500	0.0000	0.0000
501	0.0000	0.0000
502	37.9355	4.7125
503	94.3771	11.7239
504	0.0000	0.0000
505	69.3887	8.6197
506	0.0000	0.0000
507	14.8889	1.8495
508	69.6278	8.6494
509	0.0000	0.0000
510	24.1309	2.9976
511	6.0914	0.7567
512	0.0000	0.0000
513	0.0000	0.0000
514	55.6645	6.9148
515	61.2388	7.6073
516	0.0000	0.0000
517	0.0000	0.0000
518	0.0000	0.0000
519	0.0000	0.0000
520	20.4525	2.5407
521	106.6549	13.2491
522	37.3463	4.6393
523	48.0411	5.9678
524	29.3133	3.6414
525	0.0000	0.0000
526	25.9521	3.2239
527	132.9232	16.5122
528	47.0033	5.8389
529	52.5333	6.5259
530	30.3984	3.7762
531	0.0000	0.0000
532	27.5552	3.4230
533	82.6478	10.2668
534	0.0000	0.0000
535	17.8930	2.2227
536	0.0000	0.0000
537	0.0000	0.0000
538	18.0590	2.2434
539	75.2365	9.3461
540	80.9820	10.0599
541	0.0000	0.0000
542	44.7723	5.5618
543	0.0000	0.0000
544	0.0000	0.0000
545	0.0000	0.0000
546	0.0000	0.0000
547	80.6256	10.0156
548	39.4267	4.8977
549	0.0000	0.0000
550	0.0000	0.0000
551	80.1914	9.9617
552	0.0000	0.0000
553	0.9750	0.1211
554	66.9187	8.3129
555	0.0000	0.0000
556	0.0000	0.0000
557	51.3107	6.3740
558	0.0000	0.0000
559	24.9671	3.1015
560	0.0000	0.0000
561	62.7779	7.7985
562	0.0000	0.0000
563	97.4244	12.1024
564	69.7075	8.6593
565	72.5647	9.0143
566	84.7471	10.5276
567	57.9867	7.2033
568	20.8140	2.5856
569	150.0319	18.6375
570	0.0000	0.0000
571	70.0913	8.7070
572	76.2523	9.4723
573	0.0000	0.0000
574	0.0000	0.0000
575	94.6336	11.7557
576	35.4280	4.4010
577	60.7183	7.5426
578	11.5892	1.4396
579	0.0000	0.0000
580	0.0000	0.0000
581	53.6608	6.6659
582	6.8805	0.8547
583	127.1423	15.7941
584	26.0703	3.2385
585	0.0000	0.0000
586	19.2581	2.3923
587	18.6055	2.3112
588	76.6604	9.5230
589	47.5557	5.9075
590	0.0000	0.0000
591	0.0000	0.0000
592	14.9671	1.8593
593	0.0000	0.0000
594	71.0375	8.8245
595	0.0000	0.0000
596	97.3481	12.0929
597	0.0000	0.0000
598	0.0000	0.0000
599	34.9243	4.3384
600	88.9897	11.0546
601	42.4484	5.2731
602	2.8517	0.3543
603	74.8525	9.2984
604	0.0000	0.0000
605	0.0000	0.0000
606	72.5780	9.0159
607	69.0057	8.5721
608	0.0000	0.0000
609	59.4826	7.3891
610	0.0000	0.0000
611	243.5770	30.2580
612	89.1538	11.0750
613	21.0541	2.6154
614	0.0000	0.0000
615	113.7169	14.1263
616	59.8055	7.4293
617	168.6026	20.9444
618	23.6531	2.9383
619	110.9451	13.7820
620	0.0000	0.0000
621	90.6114	11.2561
622	0.0000	0.0000
623	0.0000	0.0000
624	0.0000	0.0000
625	68.8248	8.5497
626	35.0636	4.3557
627	29.3687	3.6483
628	14.1831	1.7619
629	27.0266	3.3573
630	47.1622	5.8587
631	0.0000	0.0000
632	0.0000	0.0000
633	86.8417	10.7878
634	80.6410	10.0175
635	0.0000	0.0000
636	16.6305	2.0659
637	42.9071	5.3301
638	19.4881	2.4209
639	67.9387	8.4396
640	34.7854	4.3212
641	56.6881	7.0420
642	47.1120	5.8524
643	0.0000	0.0000
644	70.8865	8.8058
645	78.5523	9.7581
646	0.0000	0.0000
647	76.5385	9.5079
648	2.6032	0.3234
649	92.5987	11.5029
650	34.3882	4.2718
651	0.0000	0.0000
652	78.1977	9.7140
653	0.0000	0.0000
654	0.0000	0.0000
655	0.0000	0.0000
656	93.9045	11.6651
657	0.0000	0.0000
658	13.7392	1.7067
659	115.3881	14.3339
660	0.0000	0.0000
661	0.0000	0.0000
662	0.0000	0.0000
663	80.6610	10.0200
664	0.0000	0.0000
665	284.7559	35.3734
666	5.0214	0.6238
667	58.8661	7.3126
668	0.0000	0.0000
669	170.6734	21.2017
670	23.0259	2.8604
671	50.8674	6.3189
672	0.0000	0.0000
673	14.3201	1.7789
674	28.3648	3.5236
675	10.3554	1.2864
676	0.0000	0.0000
677	26.6843	3.3148
678	17.7020	2.1990
679	98.6520	12.2549
680	86.3407	10.7256
681	16.5219	2.0524
682	27.4279	3.4072
683	19.6481	2.4408
684	76.0845	9.4515
685	0.0000	0.0000
686	12.3468	1.5338
687	0.0000	0.0000
688	21.6519	2.6897
689	13.9749	1.7360
690	70.0613	8.7033
691	12.7266	1.5809
692	0.0000	0.0000
693	26.7494	3.3229
694	81.2952	10.0988
695	54.6449	6.7882
696	43.0545	5.3484
697	35.4732	4.4066
698	3.3556	0.4168
699	105.5451	13.1112
700	71.4678	8.8780
701	97.4807	12.1094
702	10.9521	1.3605
703	46.1868	5.7375
704	116.2645	14.4428
705	42.5139	5.2812
706	0.0000	0.0000
707	49.5684	6.1576
708	48.3039	6.0005
709	6.5493	0.8136
710	56.1619	6.9766
711	0.0000	0.0000
712	124.9121	15.5170
713	298.0044	37.0192
714	48.9849	6.0851
715	0.0000	0.0000
716	0.0000	0.0000
717	24.0443	2.9869
718	138.5716	17.2139
719	48.8354	6.0665
720	0.0000	0.0000
721	65.2049	8.1000
722	50.4470	6.2667
723	12.3194	1.5304
724	0.0000	0.0000
725	0.0000	0.0000
726	8.8750	1.1025
727	0.0000	0.0000
728	7.0003	0.8696
729	19.0246	2.3633
730	-1.0000	-100.0000
731	0.0000	0.0000
732	84.6320	10.5133
733	0.0000	0.0000
734	12.2717	1.5244
735	60.0590	7.4607
736	0.0000	0.0000
737	88.4267	10.9847
738	97.7858	12.1473
739	0.0000	0.0000
740	0.0000	0.0000
741	0.0000	0.0000
742	47.2996	5.8757
743	5.3311	0.6622
744	0.0000	0.0000
745	28.3280	3.5190
746	50.6300	6.2894
747	109.5917	13.6139
748	0.0000	0.0000
749	135.5212	16.8349
750	0.0000	0.0000
751	0.0000	0.0000
752	100.8951	12.5336
753	0.0000	0.0000
754	0.0000	0.0000
755	0.0000	0.0000
756	18.5600	2.3056
757	108.9835	13.5383
758	39.2425	4.8748
759	0.0000	0.0000
760	69.9088	8.6843
761	84.5387	10.5017
762	47.0057	5.8392
763	7.7271	0.9599
764	30.7186	3.8160
765	0.0000	0.0000
766	78.6726	9.7730
767	0.0000	0.0000
768	0.0000	0.0000
769	31.9814	3.9729
770	0.0000	0.0000
771	0.0000	0.0000
772	106.0930	13.1793
773	0.0000	0.0000
774	0.0000	0.0000
775	-1.0000	-100.0000
776	0.0000	0.0000
777	68.7843	8.5446
778	0.0000	0.0000
779	0.0000	0.0000
780	112.6634	13.9954
781	23.6126	2.9332
782	0.0000	0.0000
783	0.0000	0.0000
784	50.0725	6.2202
785	0.0000	0.0000
786	40.1410	4.9865
787	0.0000	0.0000
788	44.3417	5.5083
789	66.7713	8.2946
790	0.0000	0.0000
791	92.9397	11.5453
792	0.0000	0.0000
793	83.9962	10.4343
794	25.6546	3.1869
795	8.0132	0.9954
796	0.0000	0.0000
797	0.0000	0.0000
798	0.0000	0.0000
799	0.0000	0.0000
800	0.0000	0.0000
801	78.8400	9.7938
802	0.0000	0.0000
803	209.2611	25.9952
804	53.3535	6.6278
805	178.8403	22.2162
806	0.0000	0.0000
807	154.1130	19.1445
808	0.0000	0.0000
809	68.0702	8.4559
810	87.8083	10.9079
811	0.0000	0.0000
812	0.0000	0.0000
813	46.2948	5.7509
814	55.9744	6.9533
815	0.0000	0.0000
816	167.9501	20.8634
817	-1.0000	-100.0000
818	10.7839	1.3396
819	138.9109	17.2560
820	72.4267	8.9971
821	0.0000	0.0000
822	184.1256	22.8727
823	23.6003	2.9317
824	67.3997	8.3726
825	0.0000	0.0000
826	54.7086	6.7961
827	42.2719	5.2512
828	71.8329	8.9233
829	116.2098	14.4360
830	17.1108	2.1256
831	59.6326	7.4078
832	0.0000	0.0000
833	86.7190	10.7725
834	64.7789	8.0471
835	14.8393	1.8434
836	42.6619	5.2996
837	37.8756	4.7050
838	14.9202	1.8534
839	98.4259	12.2268
840	25.7024	3.1928
841	67.4573	8.3798
842	0.0000	0.0000
843	43.2083	5.3675
844	0.0000	0.0000
845	42.5713	5.2884
846	72.6312	9.0225
847	50.5969	6.2853
848	40.1037	4.9818
849	150.3392	18.6757
850	35.4982	4.4097
851	0.0000	0.0000
852	29.4923	3.6636
853	0.0000	0.0000
854	42.8163	5.3188
855	0.0000	0.0000
856	34.6474	4.3040
857	3.6718	0.4561
858	14.3210	1.7790
859	0.0000	0.0000
860	63.2241	7.8539
861	232.6473	28.9003
862	12.7654	1.5858
863	181.0504	22.4907
864	64.3590	7.9949
865	10.8554	1.3485
866	53.4536	6.6402
867	60.1614	7.4735
868	75.4768	9.3760
869	0.0000	0.0000
870	103.6541	12.8763
871	30.6588	3.8086
872	61.7911	7.6759
873	47.2951	5.8752
874	99.6802	12.3826
875	104.1239	12.9346
876	41.0736	5.1023
877	57.8136	7.1818
878	23.8213	2.9592
879	91.2062	11.3300
880	0.0000	0.0000
881	2.3796	0.2956
882	0.0000	0.0000
883	14.4190	1.7912
884	0.0000	0.0000
885	19.7378	2.4519
886	5.9576	0.7401
887	95.7170	11.8903
888	0.0000	0.0000
889	62.9358	7.8181
890	54.8370	6.8121
891	121.2822	15.0661
892	0.0000	0.0000
893	75.2280	9.3451
894	69.2732	8.6054
895	22.8754	2.8417
896	94.2515	11.7083
897	68.4035	8.4973
898	54.0514	6.7145
899	108.8954	13.5274
900	0.0000	0.0000
901	0.0000	0.0000
902	26.6391	3.3092
903	0.0000	0.0000
904	31.4328	3.9047
905	0.0000	0.0000
906	188.6910	23.4399
907	0.8501	0.1056
908	0.0000	0.0000
909	89.3284	11.0967
910	132.4377	16.4519
911	35.3353	4.3895
912	20.2057	2.5100
913	155.2681	19.2880
914	44.1752	5.4876
915	81.2403	10.0920
916	0.0000	0.0000
917	69.6012	8.6461
918	21.4124	2.6599
919	24.5430	3.0488
920	81.2816	10.0971
921	0.0000	0.0000
922	14.9176	1.8531
923	2.8455	0.3535
924	95.4120	11.8524
925	42.3536	5.2613
926	100.2181	12.4495
927	7.2296	0.8981
928	72.7442	9.0366
929	43.9492	5.4595
930	71.8642	8.9272
931	10.4324	1.2960
932	51.1897	6.3590
933	0.0000	0.0000
934	79.2989	9.8508
935	0.0000	0.0000
936	17.7640	2.2067
937	22.7375	2.8245
938	72.5708	9.0150
939	0.0000	0.0000
940	0.0000	0.0000
941	48.8191	6.0645
942	157.8074	19.6034
943	86.5570	10.7524
944	66.8793	8.3080
945	0.0000	0.0000
946	69.6537	8.6526
947	53.1850	6.6068
948	23.2982	2.8942
949	48.5605	6.0324
950	0.0000	0.0000
951	35.7960	4.4467
952	212.0159	26.3374
953	54.5068	6.7710
954	94.3300	11.7180
955	32.0322	3.9792
956	0.0000	0.0000
957	24.3307	3.0224
958	6.2933	0.7818
959	0.0000	0.0000
960	41.6513	5.1741
961	0.0000	0.0000
962	0.0000	0.0000
963	90.4868	11.2406
964	0.0000	0.0000
965	71.0607	8.8274
966	95.2360	11.8306
967	0.0000	0.0000
968	0.0000	0.0000
969	23.5181	2.9215
970	0.0000	0.0000
971	88.9874	11.0543
972	31.3482	3.8942
973	43.6071	5.4170
974	24.0809	2.9914
975	184.4710	22.9156
976	0.0000	0.0000
977	0.0000	0.0000
978	1.7044	0.2117
979	34.5121	4.2872
980	76.3703	9.4870
981	66.1572	8.2183
982	68.7214	8.5368
983	0.0000	0.0000
984	-1.0000	-100.0000
985	11.9743	1.4875
986	50.8492	6.3167
987	34.2314	4.2524
988	155.9316	19.3704
989	66.0595	8.2061
990	0.0000	0.0000
991	0.0000	0.0000
992	35.1020	4.3605
993	122.5552	15.2243
994	0.0000	0.0000
995	0.0000	0.0000
996	0.0000	0.0000
997	0.0000	0.0000
998	0.0000	0.0000
999	0.0000	0.0000
